accesstime,page,username,COI,activesince
5/28/18,Article:Military_Exercises_in_Europe,Joan Paterson,12,11/12/17
5/28/18,Article:Military_and_Security_in_Russia,Joan Paterson,12,11/12/17
5/28/18,Main_Page,Ernest Wiggins,1,3/17/18
5/28/18,Main_Page,Armani Castillo,5,10/6/16
5/28/18,Article:Shi'a_Militias_Portal,Armani Castillo,5,10/6/16
5/28/18,Main_Page,Abigail Arnold,3,6/30/17
5/28/18,Main_Page,Andres Weaver,5,3/3/18
5/28/18,Article:Conflict_Tracker,Andres Weaver,5,3/3/18
5/28/18,Main_Page,Joselyn Travis,2,8/25/17
5/28/18,Main_Page,Joselyn Travis,1,8/25/17
5/28/18,Main_Page,Joan Paterson,12,11/12/17
5/28/18,Article:Russian_Exercises_Portal,Joan Paterson,12,11/12/17
5/28/18,Main_Page,Joan Paterson,12,11/12/17
5/28/18,Main_Page,Dan James,5,5/5/18
5/28/18,Main_Page,Dan James,5,5/5/18
5/28/18,Main_Page,Carol Langdon,3,1/9/18
5/28/18,Article:HoA_SitMap,Carol Langdon,3,1/9/18
5/28/18,Article:HoA_SitMap,Carol Langdon,3,1/9/18
5/28/18,Article:HoA_SitMap,Carol Langdon,3,1/9/18
5/28/18,Article:HoA_SitMap,Carol Langdon,3,1/9/18
5/28/18,Main_Page,Kyan Morrow,5,1/15/18
5/28/18,Article:Iraq_Running_Estimates,Kyan Morrow,5,1/15/18
5/28/18,Article:Religion_in_Iraq,Kyan Morrow,5,1/15/18
5/28/18,Article:Iraqi_Culture_Portal,Kyan Morrow,5,1/15/18
5/28/18,Article:Tribes_in_Iraq,Kyan Morrow,5,1/15/18
5/28/18,Article:Tribes_and_ISIS,Kyan Morrow,5,1/15/18
5/28/18,Main_Page,Alfonso Tate,5,8/26/17
5/28/18,Article:Shi'a_Militias_Portal,Alfonso Tate,5,8/26/17
5/28/18,Main_Page,Eva Harvey,5,1/17/18
5/28/18,Main_Page,Eva Harvey,5,1/17/18
5/28/18,Article:Weekly_Iraq_Brief,Eva Harvey,5,1/17/18
5/28/18,Main_Page,Phil Sutherland,3,5/8/18
5/28/18,Article:HoA_SitMap,Phil Sutherland,3,5/8/18
5/28/18,Main_Page,Frank Terry,5,5/4/18
5/28/18,Main_Page,Phil Sutherland,3,5/8/18
5/28/18,Article:Salah_al-Din,Frank Terry,5,5/4/18
5/28/18,Main_Page,Joan Paterson,12,11/12/17
5/28/18,Article:Bayji,Frank Terry,5,5/4/18
5/28/18,Article:Bayji_Oil_Refinery,Frank Terry,5,5/4/18
5/28/18,Article:Bayji,Frank Terry,5,5/4/18
5/28/18,Article:Salah_al-Din,Frank Terry,5,5/4/18
5/28/18,Main_Page,Warren Evans,12,4/22/18
5/28/18,Article:Russian_Exercises_Portal,Warren Evans,12,4/22/18
5/28/18,"Article:Society,_Culture,_and_Population_in_Ukraine",Warren Evans,12,4/22/18
5/28/18,Article:Russian_Influence_Abroad,Warren Evans,12,4/22/18
5/28/18,Article:Salah_al-Din,Frank Terry,5,5/4/18
5/28/18,Main_Page,Frank Terry,5,5/4/18
5/28/18,Article:Ninawa,Frank Terry,5,5/4/18
5/28/18,Article:Mosul,Frank Terry,5,5/4/18
5/28/18,Main_Page,Karma Gallegos,5,2/4/18
5/28/18,Article:Map_Portal,Karma Gallegos,5,2/4/18
5/28/18,Article:Map_Portal?,Karma Gallegos,5,2/4/18
5/28/18,Main_Page,Matt Langdon,11,3/18/18
5/28/18,Main_Page,Matt Langdon,11,3/18/18
5/28/18,Main_Page,Matt Langdon,11,3/18/18
5/28/18,Article:Islamic_State_of_Iraq_and_al-Sham,Matt Langdon,11,3/18/18
5/28/18,Article:Russian_Exercises_Portal,Warren Evans,12,4/22/18
5/28/18,Main_Page,Harrison Ruiz,8,4/18/18
5/28/18,Article:Politics_and_Governance_of_Iran,Harrison Ruiz,8,4/18/18
5/28/18,Main_Page,Dominique Norton,5,8/10/17
5/28/18,Article:Qayara_Airfield,Dominique Norton,5,8/10/17
5/28/18,Article:Qayara-Mosul_Oil_Refinery,Dominique Norton,5,8/10/17
5/28/18,Article:Qayara,Dominique Norton,5,8/10/17
5/28/18,Article:Jabur_Tribe,Dominique Norton,5,8/10/17
5/28/18,Main_Page,Caroline North,12,6/30/17
5/28/18,Article:Vladislav_Surkov,Caroline North,12,6/30/17
5/28/18,Article:East_Africa_Conflict_Tracker,Bo Drake,3,2/6/16
5/28/18,Article:East_Africa_Conflict_Tracker,Bo Drake,3,2/6/16
5/28/18,Main_Page,Jacob Thomson,1,3/29/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Jacob Thomson,1,3/29/18
5/28/18,Article:East_Africa_Conflict_Tracker,Bo Drake,3,2/6/16
5/28/18,Main_Page,Carl Wallace,5,3/5/18
5/28/18,Article:Conflict_Tracker,Carl Wallace,5,3/5/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Carl Wallace,5,3/5/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Carl Wallace,5,3/5/18
5/28/18,Article:Conflict_Tracker,Carl Wallace,5,3/5/18
5/28/18,Main_Page,Carl Wallace,5,3/5/18
5/28/18,Main_Page,Carl Wallace,1,3/5/18
5/28/18,Article:Conflict_Tracker,Carl Wallace,1,3/5/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Carl Wallace,1,3/5/18
5/28/18,Main_Page,Kimberly Wright,5,5/3/18
5/28/18,Main_Page,Kimberly Wright,5,5/3/18
5/28/18,Article:Politics_and_Governance_of_Iran,Harrison Ruiz,8,4/18/18
5/28/18,Main_Page,Piers Kerr,5,4/29/18
5/28/18,Article:Conflict_Tracker,Piers Kerr,5,4/29/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Piers Kerr,5,4/29/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Piers Kerr,5,4/29/18
5/28/18,Main_Page,Piers Kerr,11,4/29/18
5/28/18,Article:Conflict_Tracker,Piers Kerr,11,4/29/18
5/28/18,Article:Conflict_Tracker_Data_Portal,Piers Kerr,11,4/29/18
5/28/18,Main_Page,Bo Drake,3,2/6/16
5/28/18,Article:Al_Shabaab,Bo Drake,3,2/6/16
5/28/18,Main_Page,Bo Drake,3,2/6/16
5/28/18,Article:East_Africa_Conflict_Tracker,Bo Drake,3,2/6/16
5/28/18,Main_Page,Kimberly Wilson,4,5/10/18
5/28/18,Article:Islamic_Revolutionary_Guard_Corps,Harrison Ruiz,8,4/18/18
5/28/18,Article:Hezbollah_and_Iran,Harrison Ruiz,8,4/18/18
5/28/18,Main_Page,Gloria Glover,9,1/2/16
5/28/18,Main_Page,Mindy Wood,1,11/19/17
5/28/18,Article:Economic_Relationship_of_Post-Soviet_States,Harrison Ruiz,8,4/18/18
5/28/18,Article:Mission_Planning_for_Iraq_F16_Program,Jami Croteau,6,8/21/16
5/28/18,Main_Page,Claire Burke,2,1/1/18
5/28/18,Main_Page,Damien Morales,2,10/20/16
5/28/18,Main_Page,Damien Morales,2,10/20/16
5/28/18,Article:Economic_Relationship_of_Post-Soviet_States,Harrison Ruiz,8,4/18/18
5/28/18,Article:Hezbollah_and_Iran,Harrison Ruiz,8,4/18/18
5/28/18,Article:Islamic_Revolutionary_Guard_Corps,Harrison Ruiz,8,4/18/18
5/28/18,Article:Hezbollah_and_Iran,Harrison Ruiz,8,4/18/18
5/28/18,Article:Economic_Relationship_of_Post-Soviet_States,Harrison Ruiz,8,4/18/18
5/28/18,Article:Economic_Relationship_of_Post-Soviet_States,Harrison Ruiz,8,4/18/18
5/28/18,Main_Page,Damien Morales,2,10/20/16
5/28/18,Article:Hezbollah_and_Iran,Harrison Ruiz,8,4/18/18
5/28/18,Main_Page,Becky Parsons,1,7/29/16
5/29/18,Main_Page,Everett Luna,1,1/27/18
5/29/18,Main_Page,Ana Casey,11,2/24/18
5/29/18,Article:Conflict_Tracker,Ana Casey,11,2/24/18
5/29/18,Main_Page,Luna Parsons,1,4/3/14
5/29/18,Main_Page,Everett Luna,1,1/27/18
5/29/18,Main_Page,Samantha Walsh,4,5/11/18
5/29/18,Main_Page,Andres Weaver,5,3/3/18
5/29/18,Main_Page,Alanna Hooper,1,1/6/18
5/29/18,Main_Page,Marissa Spooner,2,1/1/18
5/29/18,Main_Page,Barrett Gutierrez,12,2/16/18
5/29/18,Article:Russian_Air_Defense,Barrett Gutierrez,12,2/16/18
5/29/18,Main_Page,Zackery Blair,1,1/30/18
5/29/18,Main_Page,Simeon Lloyd,1,2/21/18
5/29/18,Article:Hezbollah_and_Iran,Harrison Ruiz,8,4/18/18
5/29/18,Article:Islamic_Revolutionary_Guard_Corps,Harrison Ruiz,8,4/18/18
5/29/18,Main_Page,Susan Mccarthy,1,5/3/13
5/29/18,Main_Page,Frank Terry,5,5/4/18
5/29/18,Article:Salah_al-Din,Frank Terry,5,5/4/18
5/29/18,Article:Naqshbandi_Army,Frank Terry,5,5/4/18
5/29/18,Main_Page,Faith Cornish,11,7/22/17
5/29/18,Article:Areas_of_Control_in_Syria,Faith Cornish,11,7/22/17
5/29/18,Main_Page,Joshua Piper,5,8/28/17
5/29/18,Main_Page,Joshua Piper,11,8/28/17
5/29/18,Main_Page,Joshua Piper,12,8/28/17
5/29/18,Main_Page,King Mcgrath,1,1/1/18
5/29/18,Main_Page,Claire Burke,2,1/1/18
5/29/18,Main_Page,Claire Burke,1,1/1/18
5/29/18,Main_Page,Claire Burke,1,1/1/18
5/29/18,Main_Page,Luna Parsons,1,4/3/14
5/29/18,Main_Page,Cameron Jones,12,5/11/18
5/29/18,Article:Latvia,Cameron Jones,12,5/11/18
5/29/18,Main_Page,Luna Parsons,1,4/3/14
5/29/18,Main_Page,Susan Mccarthy,1,5/3/13
5/29/18,Main_Page,Kylie Mitchell,9,5/11/18
5/29/18,Main_Page,Bernadette Black,1,12/22/16
5/29/18,Main_Page,Claire Burke,1,1/1/18
5/29/18,Article:Conflict_Tracker,Claire Burke,1,1/1/18
5/29/18,Main_Page,Anthony Sharp,2,1/1/18
5/29/18,Article:Iraqi_Culture_Portal,Joshua Piper,5,8/28/17
5/29/18,Article:Laos,Kylie Mitchell,9,5/11/18
5/29/18,Main_Page,Joshua Piper,11,8/28/17
5/29/18,Article:Islamic_State_of_Iraq_and_al-Sham,Joshua Piper,11,8/28/17
5/29/18,Main_Page,Christopher Ferguson,4,5/11/18
5/29/18,Main_Page,Joshua Piper,11,8/28/17
5/29/18,Article:United_Nations_Relief_and_Works_Agency,Nicholas Roberts,7,1/28/16
5/29/18,Main_Page,Tammy Mason,1,5/6/17
5/29/18,Main_Page,Tammy Mason,1,5/6/17
5/29/18,Main_Page,Sonny Alexander,3,3/7/18
5/29/18,Main_Page,Konnor Petty,5,9/22/17
5/29/18,Article:Russian_Air_Defense,Barrett Gutierrez,12,2/16/18
5/29/18,Article:Russian_Air_Defense,Barrett Gutierrez,12,2/16/18
5/29/18,Main_Page,Thomas Marshall,3,1/20/18
5/29/18,Main_Page,Tracey Parr,8,5/6/18
5/29/18,Main_Page,Tracey Parr,12,5/6/18
5/29/18,Main_Page,Aleah Gamble,12,4/23/18
5/29/18,Article:Russian_Exercises_Portal,Aleah Gamble,12,4/23/18
5/29/18,Main_Page,Tracey Parr,8,5/6/18
5/29/18,Main_Page,Tracey Parr,8,5/6/18
5/29/18,Article:Country_Portal,Tracey Parr,12,5/6/18
5/29/18,Main_Page,Konnor Petty,5,9/22/17
5/29/18,Article:Ukraine,Tracey Parr,12,5/6/18
5/29/18,Article:Infrastructure_in_Ukraine,Tracey Parr,12,5/6/18
5/29/18,Main_Page,Sonny Alexander,3,3/7/18
5/29/18,Main_Page,Andrew Miller,9,5/6/18
5/29/18,Main_Page,Andrew Miller,9,5/6/18
5/29/18,Main_Page,John Short,7,9/20/15
5/29/18,Article:Jordan,John Short,7,9/20/15
5/29/18,Main_Page,Nicholas Roberts,8,1/28/16
5/29/18,Article:Department_of_State_Bureau_of_Conflict_and_Stabilization_Operations_(CSO),Nicholas Roberts,8,1/28/16
5/29/18,Article:Conflict_Tracker,Janita Withers,5,10/15/16
5/29/18,Article:Conflict_Tracker,Janita Withers,5,10/15/16
5/29/18,Main_Page,Irene Dickens,8,5/6/18
5/29/18,Article:Exercises,Irene Dickens,8,5/6/18
5/29/18,Article:Eastern_Eagle_2017,Irene Dickens,8,5/6/18
5/29/18,Main_Page,Eva Harvey,5,1/17/18
5/29/18,Main_Page,Eva Harvey,5,1/17/18
5/29/18,Main_Page,Eva Harvey,5,1/17/18
5/29/18,Main_Page,Eva Harvey,5,1/17/18
5/29/18,Main_Page,Sean Ross,5,4/29/18
5/29/18,Main_Page,Sean Ross,5,4/29/18
5/29/18,Main_Page,John Short,7,9/20/15
5/29/18,Article:Jordanian_Ministry_of_Education,John Short,7,9/20/15
5/29/18,Article:Jordanian_Ministry_of_Interior,John Short,7,9/20/15
5/29/18,Main_Page,Adriel Dixon,1,9/14/17
5/29/18,Main_Page,Adriel Dixon,1,9/14/17
5/29/18,Main_Page,Andres Weaver,5,3/3/18
5/29/18,Main_Page,Andres Weaver,5,3/3/18
5/29/18,Main_Page,Andres Weaver,5,3/3/18
5/29/18,Article:Shi'a_Militias_Portal,Andres Weaver,5,3/3/18
5/29/18,Main_Page,Joseph Blake,1,5/4/18
5/29/18,Article:TAAC_East,Joseph Blake,1,5/4/18
5/29/18,Main_Page,Kylie Mitchell,8,5/11/18
5/29/18,Article:Exercises,Kylie Mitchell,8,5/11/18
5/29/18,Main_Page,Erika Rogers,1,6/5/16
5/29/18,Main_Page,Erika Rogers,1,6/5/16
5/29/18,Article:Bagram_Airport,Joseph Blake,1,5/4/18
5/29/18,Article:Muqtada_al-Sadr,Konnor Petty,5,9/22/17
5/29/18,Article:2018_Elections_in_Iraq,Konnor Petty,5,9/22/17
5/29/18,Main_Page,Sean Ross,5,4/29/18
5/29/18,Main_Page,Bo Drake,3,2/6/16
5/29/18,Main_Page,Sean Ross,5,4/29/18
5/29/18,Article:Oil_and_Natural_Gas_in_Iraq,Sean Ross,5,4/29/18
5/29/18,Article:Oil_and_Natural_Gas_in_Iraq,Sean Ross,5,4/29/18
5/29/18,Article:2018_Elections_in_Iraq,Konnor Petty,5,9/22/17
5/29/18,Main_Page,Kylie Mitchell,8,5/11/18
5/29/18,Main_Page,Omar Petersen,12,2/4/17
5/29/18,Article:Energy_Resources_and_Politics_in_Ukraine,Omar Petersen,12,2/4/17
5/29/18,Main_Page,Omar Petersen,12,2/4/17
5/29/18,Main_Page,Hailee Fowler,1,6/24/17
5/29/18,Article:TAAC_South,Hailee Fowler,1,6/24/17
5/29/18,Main_Page,Hailee Fowler,1,6/24/17
5/29/18,Article:Conflict_Tracker,Hailee Fowler,1,6/24/17
5/29/18,Main_Page,Hailee Fowler,1,6/24/17
5/29/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Hailee Fowler,1,6/24/17
5/29/18,Main_Page,Laci Vaughn,7,2/22/18
5/29/18,Main_Page,Laci Vaughn,7,2/22/18
5/29/18,Main_Page,Pat Schmidt,9,6/23/16
5/29/18,Article:Philippines,Pat Schmidt,9,6/23/16
5/29/18,Main_Page,Pat Schmidt,9,6/23/16
5/29/18,Article:Ninawa,Frank Terry,5,5/4/18
5/29/18,Main_Page,Frank Terry,5,5/4/18
5/29/18,Article:Salah_al-Din,Frank Terry,5,5/4/18
5/29/18,Article:Tikrit,Frank Terry,5,5/4/18
5/29/18,Main_Page,Sue Underwood,3,7/22/17
5/29/18,Main_Page,Yadiel Tate,11,9/17/17
5/29/18,Main_Page,Erica Jackson,5,7/10/14
5/29/18,Article:Ebola_in_the_Democratic_Republic_of_the_Congo,Sue Underwood,3,7/22/17
5/29/18,"Article:Hajin_City,_Syria",Yadiel Tate,11,9/17/17
5/29/18,Article:Shirqat,Frank Terry,5,5/4/18
5/29/18,Article:Russian_Air_Defense,Omar Petersen,12,2/4/17
5/29/18,Main_Page,Morris Ortega,5,1/26/18
5/29/18,Main_Page,Sherrill Burkholder,5,10/8/17
5/29/18,Article:2018_Elections_in_Iraq,Sherrill Burkholder,5,10/8/17
5/29/18,Article:Weekly_Iraq_Brief,Sherrill Burkholder,5,10/8/17
5/29/18,Article:Map_Portal,Sherrill Burkholder,5,10/8/17
5/29/18,Article:Map_Portal?,Sherrill Burkholder,5,10/8/17
5/29/18,Article:Map_Portal?,Sherrill Burkholder,5,10/8/17
5/29/18,Article:Weekly_Iraq_Brief,Sherrill Burkholder,5,10/8/17
5/29/18,Main_Page,Liam Davidson,8,5/6/18
5/29/18,Article:Russian_Electronic_Warfare,Liam Davidson,8,5/6/18
5/29/18,Main_Page,Phil Clarkson,3,7/3/17
5/29/18,Main_Page,Frank Terry,5,5/4/18
5/29/18,Article:Conflict_Tracker,Frank Terry,5,5/4/18
5/29/18,Article:2018_NATO_Summit,Liam Davidson,8,5/6/18
5/29/18,Main_Page,Gordon Young,1,2/1/18
5/29/18,Main_Page,Pat Schmidt,9,6/23/16
5/29/18,Main_Page,Pat Schmidt,8,6/23/16
5/29/18,Main_Page,Pat Schmidt,9,6/23/16
5/29/18,Main_Page,Alberto Watts,5,3/5/18
5/29/18,Article:2018_Elections_in_Iraq,Alberto Watts,5,3/5/18
5/29/18,Main_Page,Pat Schmidt,9,6/23/16
5/29/18,Main_Page,Samantha Lambert,3,7/22/17
5/29/18,Main_Page,Penelope Rees,11,5/6/18
5/29/18,Main_Page,Max Turner,1,5/11/18
5/29/18,Main_Page,Gordon Young,1,2/1/18
5/29/18,Main_Page,Samantha Lambert,3,7/22/17
5/29/18,Main_Page,Samantha Lambert,3,7/22/17
5/29/18,Main_Page,Ean Adkins,8,9/1/17
5/29/18,Main_Page,Thomas Dowd,1,5/11/18
5/29/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Thomas Dowd,1,5/11/18
5/29/18,Article:Iranian_Influence_in_Afghanistan,Ariel Jarvis,1,4/20/18
5/29/18,Main_Page,Mai Strand,1,11/17/17
5/29/18,Main_Page,Thomas Dowd,1,5/11/18
5/29/18,Article:Conflict_Tracker_Data_Portal,Thomas Dowd,1,5/11/18
5/29/18,Main_Page,Kyan Morrow,5,1/15/18
5/29/18,Main_Page,Kyan Morrow,5,1/15/18
5/29/18,Article:Conflict_Tracker_Data_Portal,Thomas Dowd,1,5/11/18
5/29/18,Article:Shi'a_Militias_Portal,Kyan Morrow,5,1/15/18
5/29/18,Main_Page,Carolyn Taylor,9,6/4/16
5/29/18,Article:Conflict_Tracker_Data_Portal,Thomas Dowd,1,5/11/18
5/29/18,Main_Page,Thomas Dowd,1,5/11/18
5/29/18,Main_Page,Leonard McGrath,3,8/24/15
5/29/18,Main_Page,Thomas Dowd,1,5/11/18
5/29/18,Article:TAAC_East,Thomas Dowd,1,5/11/18
5/29/18,Main_Page,Blake Paterson,8,1/9/18
5/29/18,Main_Page,Thomas Dowd,1,5/11/18
5/29/18,Main_Page,Rocco Yang,3,2/10/18
5/29/18,Main_Page,Aidyn Macias,1,11/15/15
5/29/18,Main_Page,Kendra Newman,7,1/27/18
5/29/18,Main_Page,Kendra Newman,7,1/27/18
5/29/18,Main_Page,Kendra Newman,4,1/27/18
5/29/18,Main_Page,Kendra Newman,4,1/27/18
5/29/18,Main_Page,Karma Gallegos,5,2/4/18
5/29/18,Article:2018_Elections_in_Iraq,Karma Gallegos,5,2/4/18
5/29/18,Main_Page,Harriet Zimmerman,1,2/5/16
5/29/18,Main_Page,Harriet Zimmerman,5,2/5/16
5/29/18,Article:African_Trans-Regional_Smuggling_Routes,Blake Paterson,8,1/9/18
5/29/18,Main_Page,Alberto Watts,5,3/5/18
5/29/18,Main_Page,Ella Quinn,3,5/11/18
5/29/18,Article:Popular_Mobilization_Forces,Frank Terry,5,5/4/18
5/29/18,Main_Page,Serena Waller,9,4/22/18
5/29/18,Article:Basra,Alberto Watts,5,3/5/18
5/29/18,Article:East_Africa_Working_Group,Ella Quinn,3,5/11/18
5/29/18,Main_Page,Shirley Hicks,1,3/16/18
5/29/18,Article:Map_Portal,Shirley Hicks,1,3/16/18
5/29/18,Article:Additional_Static_Maps,Shirley Hicks,1,3/16/18
5/29/18,Main_Page,Alberto Watts,5,3/5/18
5/29/18,Main_Page,Gordon Young,1,2/1/18
5/29/18,Article:Politics_and_Governance_in_Jordan,John Short,7,9/20/15
5/29/18,Main_Page,Jordyn Brock,8,11/22/15
5/29/18,Main_Page,Tilda Mchenry,4,7/11/16
5/29/18,Article:Areas_of_Influence_and_Control_in_Yemen,Tilda Mchenry,4,7/11/16
5/29/18,Article:Areas_of_Influence_and_Control_in_Yemen,Tilda Mchenry,4,7/11/16
5/29/18,Article:NATO_Daily_Open_Source_Reports,Jordyn Brock,8,11/22/15
5/29/18,Article:2018_NATO_Summit,Jordyn Brock,8,11/22/15
5/29/18,Main_Page,Jordyn Brock,8,11/22/15
5/29/18,Main_Page,Ella Quinn,3,5/11/18
5/29/18,Article:Bayji,Frank Terry,5,5/4/18
5/29/18,Main_Page,Kathryne Schubert,8,11/13/16
5/29/18,Main_Page,Jordyn Brock,8,11/22/15
5/29/18,Main_Page,Jordyn Brock,12,11/22/15
5/29/18,Main_Page,Jordyn Brock,8,11/22/15
5/29/18,Article:NATO_Daily_Open_Source_Reports,Jordyn Brock,8,11/22/15
5/29/18,Article:Weekly_Iraq_Brief,Kathryne Schubert,5,11/13/16
5/29/18,Article:NATO_Daily_Open_Source_Reports,Jordyn Brock,8,11/22/15
5/29/18,Article:NATO_Daily_Open_Source_Reports,Jordyn Brock,8,11/22/15
5/29/18,Article:Weekly_Iraq_Brief,Kathryne Schubert,5,11/13/16
5/29/18,Article:Weekly_Iraq_Brief,Kathryne Schubert,5,11/13/16
5/29/18,Main_Page,Stewart Martin,3,5/11/18
5/29/18,Main_Page,Conrad Valdez,5,3/6/17
5/29/18,Article:Muqtada_al-Sadr,Conrad Valdez,5,3/6/17
5/29/18,Main_Page,Conrad Valdez,5,3/6/17
5/29/18,Article:2018_Elections_in_Iraq,Conrad Valdez,5,3/6/17
5/29/18,Article:Ebola_Virus_in_Africa,Leonard Sharp,8,1/11/18
5/29/18,Main_Page,Conrad Valdez,5,3/6/17
5/29/18,Main_Page,Conrad Valdez,5,3/6/17
5/29/18,Article:Iraq_Running_Estimates,Conrad Valdez,5,3/6/17
5/29/18,Main_Page,Conrad Valdez,5,3/6/17
5/29/18,Main_Page,Conrad Valdez,9,3/6/17
5/29/18,Main_Page,Conrad Valdez,12,3/6/17
5/29/18,Article:Russian_Exercises_Portal,Conrad Valdez,12,3/6/17
5/29/18,Main_Page,Joan Parr,1,9/15/17
5/29/18,Main_Page,Joan Parr,8,9/15/17
5/29/18,Main_Page,Joan Parr,9,9/15/17
5/29/18,Article:Conflict_Tracker,Joan Parr,1,9/15/17
5/29/18,Article:Community_Contributions_Page,Joan Parr,1,9/15/17
5/29/18,Article:Mineral_Resources_in_Afghanistan,Joan Parr,1,9/15/17
5/29/18,Article:Walter_Reed_Biosystematics_Unit_(WRBU)_Vector_Map,Joan Parr,8,9/15/17
5/29/18,Article:Map_Portal,Joan Parr,8,9/15/17
5/29/18,Article:Non-State_Armed_Groups_Portal,Joan Parr,8,9/15/17
5/29/18,Main_Page,Jan Short,1,4/13/17
5/29/18,Main_Page,Fiona Hendricks,1,8/15/17
5/29/18,Main_Page,Fiona Hendricks,1,8/15/17
5/29/18,Main_Page,Frank Terry,5,5/4/18
5/29/18,Article:Shi'a_Militias_Portal,Frank Terry,5,5/4/18
5/29/18,Article:Kata'ib_Sayid_Al-Shuhada,Frank Terry,5,5/4/18
5/29/18,Article:Ebola_Virus_in_Africa,Stewart Martin,8,5/11/18
5/29/18,Article:Shi'a_Militias_Portal,Frank Terry,5,5/4/18
5/29/18,Article:Ebola_in_the_Democratic_Republic_of_the_Congo,Stewart Martin,3,5/11/18
5/29/18,Main_Page,Macey Bonilla,1,3/16/18
5/29/18,Article:TAAC_West,Macey Bonilla,1,3/16/18
5/29/18,Article:Faryab,Macey Bonilla,1,3/16/18
5/29/18,Main_Page,Rose Carr,3,11/30/17
5/29/18,Main_Page,Rose Carr,3,11/30/17
5/29/18,Main_Page,Rose Carr,11,11/30/17
5/29/18,Main_Page,Rose Carr,8,11/30/17
5/29/18,Article:Conflict_and_Event_Tracker_Portal,Rose Carr,8,11/30/17
5/29/18,Article:Afghanistan_Conflict_Tracker,Rose Carr,8,11/30/17
5/29/18,Article:Badakhshan,Macey Bonilla,1,3/16/18
5/29/18,Main_Page,Loyce Dodd,5,11/11/17
5/29/18,Main_Page,Lauren Bader,4,2/26/16
5/29/18,Main_Page,Omar Petersen,1,2/4/17
5/29/18,Main_Page,Conrad Valdez,12,3/6/17
5/29/18,Article:Russian_Investment_and_Economic_Strategy_in_Crimea,Conrad Valdez,12,3/6/17
5/29/18,Article:Non-State_Armed_Groups_in_Afghanistan,Joan Parr,8,9/15/17
5/29/18,Main_Page,Jensen Conley,4,4/30/16
5/29/18,Main_Page,Conrad Valdez,12,3/6/17
5/29/18,Main_Page,Irene Dickens,8,5/6/18
5/29/18,Article:Azerbaijan,Mira Vargas,8,4/15/18
5/29/18,Main_Page,Boris Sanderson,11,1/29/18
5/29/18,Article:Map_Portal,Mira Vargas,8,4/15/18
5/29/18,Article:Areas_of_Control_in_Syria,Boris Sanderson,11,1/29/18
5/29/18,Main_Page,Mira Vargas,8,4/15/18
5/29/18,Main_Page,Dorothy Lee,8,5/5/16
5/29/18,Article:Azerbaijan,Mira Vargas,8,4/15/18
5/29/18,Article:2018_FIFA_World_Cup_Tournament,Dorothy Lee,8,5/5/16
5/29/18,Main_Page,Rose Davies,1,7/1/17
5/29/18,Article:Iranian_Influence_in_Afghanistan,Rose Davies,1,7/1/17
5/29/18,Main_Page,Dorothy Lee,8,5/5/16
5/29/18,Main_Page,Dorothy Lee,8,5/5/16
5/29/18,Main_Page,James Edmunds,4,5/6/18
5/29/18,Article:Yemen,James Edmunds,4,5/6/18
5/29/18,Article:Tribes_in_Yemen,James Edmunds,4,5/6/18
5/29/18,Article:Akhtar_Mansoor,Rose Davies,1,7/1/17
5/29/18,Main_Page,Joseph Black,1,5/11/18
5/29/18,Article:Islamic_State_in_Afghanistan,Joseph Black,1,5/11/18
5/29/18,Article:Map_Portal,James Edmunds,4,5/6/18
5/29/18,Main_Page,James Edmunds,4,5/6/18
5/29/18,Article:Tribes_in_Yemen,James Edmunds,4,5/6/18
5/29/18,Main_Page,Jane Davidson,12,5/11/18
5/29/18,Article:Map_Portal,James Edmunds,4,5/6/18
5/29/18,Article:Tribes_in_Yemen,James Edmunds,4,5/6/18
5/29/18,Article:Moldova,Jane Davidson,12,5/11/18
5/29/18,Article:Transnistria,Jane Davidson,12,5/11/18
5/29/18,Article:Tribes_in_Yemen,James Edmunds,4,5/6/18
5/29/18,Main_Page,Boris Sanderson,11,1/29/18
5/29/18,Main_Page,Keith Rutherford,3,6/27/17
5/29/18,Article:Central_Africa_Conflict_Tracker,Keith Rutherford,3,6/27/17
5/29/18,Article:Central_Africa_Conflict_Tracker,Keith Rutherford,3,6/27/17
5/29/18,Article:Islamic_State_in_Afghanistan,Joseph Black,1,5/11/18
5/29/18,Main_Page,Joseph Black,3,5/11/18
5/29/18,Article:Transnistria,Jane Davidson,12,5/11/18
5/29/18,Main_Page,Joseph Black,3,5/11/18
5/29/18,Article:NGA_West_Africa_Portal,Joseph Black,3,5/11/18
5/29/18,Main_Page,Joseph Black,3,5/11/18
5/29/18,Article:West_Africa_Working_Group,Joseph Black,3,5/11/18
5/29/18,Article:West_Africa_Working_Group,Joseph Black,3,5/11/18
5/29/18,Main_Page,Joseph Black,1,5/11/18
5/29/18,Article:Conflict_Tracker_Data_Portal,Joseph Black,1,5/11/18
5/29/18,Main_Page,Keith Rutherford,3,6/27/17
